has_spf,has_dkim,has_dmarc,domain_matches,auth_warn,has_suspect_subject,subject_is_uppercase,send_date_is_RFC2822_compliant,send_date_tz_is_valid,has_received_date,uppercase_body,script,images,https_only,mailto,links,bad_words_percentage,html,form,polarity,subjectivity,attachments,attach_is_executable,is_spam
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.23288352272727272,0.4318181818181818,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-0.00833333333333334,0.39999999999999997,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.07053571428571428,0.6357142857142857,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-0.01151642475171888,0.5578304048892283,True,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.05714666193181818,0.3022727272727273,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.21875,0.3,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.07240710678210677,0.5581890331890331,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,0.2713068181818182,0.5272727272727273,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.22749999999999998,0.48999999999999994,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.12440476190476188,0.5486772486772487,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.1201923076923077,0.5992673992673994,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.07074592074592075,0.4400932400932401,False,False,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.19595959595959597,0.5171717171717172,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.0,0.0,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.09887218045112782,0.4870300751879699,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,0.2318181818181818,0.5227272727272728,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.08541666666666667,0.5666666666666668,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.3125,0.2,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.78125,0.5,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.252281746031746,0.6134920634920634,False,False,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.0013888888888888876,0.5177777777777778,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.09859913793103452,0.8379310344827586,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,-0.1751953125,0.39375,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.2695216049382716,0.48024691358024696,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.1465909090909091,0.5424242424242425,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.13331473214285716,0.41974206349206356,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.3125,0.2,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.26754629629629634,0.5900925925925925,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,0.0,True,False,0.07412089646464645,0.4769925213675214,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.19,0.3466666666666667,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.053955135773317564,0.6172963400236129,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.325,0.475,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.21769005847953216,0.5100877192982455,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.029915824915824913,0.48274928774928777,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.06211484593837535,0.43186274509803924,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.17802197802197803,0.50989010989011,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.31785714285714284,0.5252976190476191,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.32142857142857145,0.5761904761904763,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.31500000000000006,0.79,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.19444444444444445,0.4166666666666667,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.13116883116883118,0.5092532467532468,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.19999999999999998,0.5416666666666667,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.16055194805194806,0.5150568181818181,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.043939393939393945,0.37575757575757573,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0.0,False,False,0.18333333333333335,0.5666666666666667,False,False,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.13114583333333335,0.45791666666666664,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.038690476190476185,0.5800595238095239,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.0,0.75,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.03057851239669421,0.4731404958677686,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,0.0,False,False,0.006553030303030299,0.47837121212121214,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.023295454545454536,0.5161931818181819,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,-0.011688311688311661,0.5259199134199134,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.018831168831168817,0.6402056277056278,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.18095238095238098,0.6773809523809523,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.10995670995670995,0.4875541125541126,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,0.0,True,False,0.06235795454545454,0.5380681818181818,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.15625,0.5531250000000001,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.07157142857142858,0.41385714285714287,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.13541666666666666,0.49374999999999997,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.16173469387755102,0.4244897959183674,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.09131944444444444,0.4690972222222222,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.052838827838827845,0.5964285714285714,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.047185672514619886,0.5222274436090225,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.04731040564373898,0.5033509700176367,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.09201388888888891,0.53125,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.29999999999999993,0.48250000000000004,False,False,0
